# s 1553299202
# r 4
25	60445347   	43	400.0	1000000000000000000000000000000000000000000000000000000000000000	0000000000000000000101001000001111100100110100001001111111111011
26	61829895   	45	400.0	1000000000000000000000000000000000000000000000000000000000000000	0000000000000000000000000000000000000000000000000111111111111111
27	67340051   	47	400.0	0000000000000000000000001000000000000000000000000000000000000000	0000000000000000000000000000001000000000000000000000001111111111
28	69120914   	49	400.0	0000000000100000000000000000000000000000000000000000000000000000	0000000000000000000000000000000000000000000000000000000111111111
29	69120914   	49	400.0	0000000000100000000000000000000000000000000000000000000000000000	0000000000000000000000000000000000000000000000000000000111111111
30	71598611   	52	400.0	0000000000000000000000000000000100000000000000000001000000000000	0000000000000000000000000000000000000000010111111101111111111111
31	79539954   	56	400.0	0000000000000000000000001000000000000000000000000000000000000000	0000000000000000000101000000001000000000011111000011111111111111
32	86285080   	60	400.0	0010000000000000000000000000000000000000000000000000000000000000	0000000000000000000001001000001000000000000101010010101111111111
33	88622424   	63	400.0	0000000000000000000000000000000000000000000000000000000000000100	0110111100000000000000000000001001100000000000000000000001111111
34	90115814   	63	400.0	0000000000000001000000000000000000100000000000000000000000000000	0000000000000000000000000110011010100000000000101000101111111111
35	95210353   	67	400.0	0000000000000000000000000000000000000000000000000000000100000000	0000000000000000000100000000000001100000011101101000111111111111
36	97016378   	68	400.0	0000000000000000100000000000000000000000000000000000000000000000	0000000000000000000000000000011000000000000000011111111111111111
# s 1553299209
# r 65
0	2804460   	1	400.0	0000000000000000000000001000000000000010000000000000000000000000	0000000000000000000000000000000000000000000000000011111111111111
1	5973630   	3	400.0	0000000000000000010000000000000000000000000100000000000000000000	0000000000000000000000000000000000000000000000011011111111111111
2	12227758   	4	400.0	0000000000000000000000000000000000000000000000000000000000010000	0000000000010001111000001000001111100000111100000011111111111111
3	12758724   	8	400.0	0000000000000000001110000000000000000000000000110000000000000000	0100100100011000000000000000000000000000000000000000000001111111
4	16238060   	220	400.0	0000100000000000000000000000000000000000000001000000000000000000	0000000000000000000001001100010100000000000000000000001111111111
5	20303876   	14	400.0	0000000000000000000000000010000000000000000000010000000000000000	0000000000000000000000000000001010000000000100010111111111111111
6	21941349   	34	400.0	0000000000000000000000000100000000000000000000000000000100000000	0000000000000000000000000000000000000100001100000000101111111111
7	26194090   	18	400.0	0000000000000000000000000000001000000000000000000000000000000000	0000000000000000000001000000001000000000011111111111111111111111
8	28959027   	21	400.0	0000100000000000000000000000000000000000000000000000000000000000	0000000000000000000000001100000000000000000000000001001111111111
9	29580266   	22	400.0	0000100000000000000000000000000000000000000000000000000000000000	0000000000000000100000000000001000000000000000000000000111111111
10	31643443   	24	400.0	0000000100000000000000000000000000000000000000000000000000000000	0000000000000000000000000000000000000000001000100010101111111111
11	36142103   	29	400.0	0000000000000000000000000000000000000000010000000000000000000000	0000000000000000000000000000000000000100111011110001101111111111
12	38503941   	31	400.0	0000000000000000000000000000000000000000000000000000100000000000	0000000000000000000000001000001000000000000000000001111111111111
13	42299322   	35	400.0	0000000000000000100000000000000000000000000001000000000000000000	0000000000000000000001001000000110000000101011111111111001101111
14	44655618   	38	400.0	0000000000000000000000000000010000000000000000100000000000000000	0000000000011111111010000000000000000000000000000000000000000000
15	46959292   	40	400.0	0000000000000100000000000000000000000000000000000000000000000000	0000000000000000000000000000001111100110111111110011111111111111
16	49346155   	43	400.0	0000000000000100000000000000000000000000000000000000000000000000	0000000000000000000000000000000011100000100000010100110111111111
17	50928470   	44	400.0	0000000100000000000000000000000000000000000000000000000000000000	0000000000000000000100000000001000000000000000000001111111111111
18	52081752   	46	400.0	0000000000000000000000000000000000000000000000000000000000001000	0000000000000000000001001000001011100000111110101110111111111111
19	53568858   	47	400.0	0000000000000100000000000000000000000000000000000000000000000000	0000000000000000000000000000000000000000000000000000000111111111
20	59296470   	53	400.0	0010100000000000000000000000000000000000010000000000000000000000	0000000000000000000000000000000000000000000000000001111111111111
21	62732451   	58	400.0	0000000000000000001110000000000000000000000000000000000000000100	0000000000000000000001001000000000000000011110000001111111111111
22	63391610   	58	400.0	0000000000000000000000000000000000000000000000000000000000000100	1101000000000001011010000000000000000000000000000000000000000000
23	63391610   	58	400.0	0000000000000000000000000000000000000000000000000000000000000100	1101000000000001011010000000000000000000000000000000000000000000
24	65042484   	59	400.0	0000000000000000000000000000000000000000000000000000000000000100	0000000000000000000000001000001000000000001000000000001111111111
25	70432374   	65	400.0	0000000000000110000000000000000000000000000000000001000000001000	0000010000000100001011001000001000000000000000000000000111111111
26	72380019   	67	400.0	0000000000000000000000000000001011000000000000000000000000000000	1011111001110000000001000000001100000000000000010010101111111111
27	75137921   	70	400.0	0000000000000000000000000000000000000000000000000000000000000001	0000000000000000000000001000001000000000000000000010101111111111
28	80482334   	73	400.0	0000000000000000000000000110000000000000000000000000000000000000	0000000000000000000000001000001000000000000000000001101111111111
29	81034136   	76	400.0	0000000000000000000000000000000001000000000000000000000000000000	0000000000000000000100000000000000000000000000000000011111111111
30	86600165   	81	400.0	0000000000000000000000100000000000000000000000000000000000000000	0010011100111111000100000000000100000000000000000000000001111111
31	88285929   	83	400.0	0000000000000000000000000000000000000000000000000000000000010000	0000000000000000000000000000001000000000000000000000101111111111
32	91770650   	87	400.0	0000000000000010000000000000000000000000000000000000000000000000	0000000000000000000000000000001100000000011110100000011111111111
33	95460290   	90	400.0	0001000000000000000000000000000000000000010000000000000000000000	0000000000000001101011000000001000000000000000101111111111111111
34	96521206   	92	400.0	1000000000000000000000000000000000000000000000000000000000000000	0000000000000000000000000000000000000000000000010000101111111111
# s 1553299210
# r 62
0	1537985   	46	400.0	0000000000000000000000000000000000000000000000001000000000000000	0000000000000000000000000010000100000000011111101011110111111111
1	2638298   	3	400.0	0000000100000000000000000000000000000000000000000000000000000000	0000000000000000000000000110011111100000101100011111111111011111
2	5111010   	5	400.0	0000000000000000000000000000000000000001000000000000000000000000	0000000000000000000000001000000011100000100000000011111111111111
3	5111010   	5	400.0	0000000000000000000000000000000000000001000000000000000000000000	0000000000000000000000001000000011100000100000000011111111111111
4	8115482   	8	400.0	0000000000000000000000000000000000000000001000000000000000000000	0010010100100000000000000000001000000000000000000000000001111111
5	8893696   	10	400.0	0000000000000000000000000000000000000000000000000000000000010000	0000000000000000000000011110011110100000100000000111111111111111
6	13888117   	15	400.0	0000000000000000000000000000000001000000000000000000000000000000	0000000000010111101000000000001000000000000000000000000111111111
7	15070896   	16	400.0	0000000000000000000000000000010000000010000000000000000000000000	0000000000000000000000000000000000000000000000000000101111111111
8	22033864   	23	400.0	0000000000000000000000000100000000000000000000000100000000000000	0000000000000000000000000000001000000000000001101000111111111111
9	23123521   	25	400.0	0000000000000000000000000000000000100000000000000000000000000000	0000000000000000000000001000011000000000100110001110101111111111
10	26426448   	28	400.0	0000000100000000000000000000000000000000000000000000000000000000	0000000000000000000101000000001000000000001101100011111111111111
11	28433956   	30	400.0	0000000000000000000000000000000000000000000000000000000000000100	0000000000000000000000000000000000000000001111111000111111111111
12	29544143   	31	400.0	0000000000000000000100000000000001000000000000000000000000000000	0000000000000000000000000000000000000000000000000000101111111111
13	31379568   	33	400.0	0000000000000000000000000000000000000000000000000000000000000100	0111111111111111111001011100000000000000001001000011111111111111
14	42276633   	44	400.0	0001000000000000000000000000000000000000000000000000010000000000	0000000000010111111011000000000000000000000000000000000000000000
15	45612707   	35	400.0	0000000000000000000000000000000000000001000000000000000000000000	0000000000000000000100000000001000000000010000000111111111111111
16	53985966   	57	400.0	0000000000000000000000000010000010000000000000000000000000000000	0000000000000000000000000000000000000000000000000000101111111111
17	55912711   	132	400.0	0100000000000000000000000000000000000000001000000000000000000000	0000000000000000000000000000000000000000000000000000111111111111
18	56798684   	59	400.0	0000000000000000100000000000000000000000100000000000000000000000	0000001011110000000000001000001000000000100000000000000111111111
19	65558949   	69	400.0	1000000000000000000000000000000000000000000000000000000000000000	0000000000000000000000001000001000000000000010001011111111111111
20	66869935   	69	400.0	0000000000000000000000010000000000000000000000000000000000000110	0000000000000000000000000000001001100000000000000001111111111111
21	72430637   	76	400.0	0000001000000000000000000000000000000000000000000000000010000000	0000000000000000000000001000001111100110111011111111111111011111
22	74168848   	77	400.0	0000000000000000000000000000000000000000000000000000001000000000	0000000000000000000000000000001000000000011111001001111111111111
23	76164074   	79	400.0	0000000000000000000000000000000010000000000000000000000000000000	0000000000000000000000000000000000000000000000000000000001111111
24	77960348   	81	400.0	0001000000000000000000000000000000000000000000000000000000000000	0000000000000000000100001000000010000000100000011101111111111111
25	77960348   	81	400.0	0001000000000000000000000000000000000000000000000000000000000000	0000000000000000000100001000000010000000100000011101111111111111
26	81156065   	85	400.0	0000000000000000000000000000000000000000100000000000000000000000	0000000000000000000000000000000110000000010111110001111111111111
27	84113576   	107	400.0	0000000000000000000000000000000000000000000000000100000000000000	0000000000000000000000000010011111100100011111111111111111011111
28	85184179   	89	400.0	0000000000000001000000000000000000000000000000000000000000000000	0000000000000000000000001010010101100000100100101011111111111111
29	86258809   	90	400.0	0000000000000000000000000000000000000000001000000000000000000000	0000000000010011111010001000000000000000000000000001111111111111
30	90030893   	117	400.0	0000000001110100000000000000000000000001000000010111000001000000	0100010100111111111010001000000000000100000000000000001111111111
31	91317235   	95	400.0	0000000000000000000000001000000000000000000000000000000000000000	0000000000000000000000000000000000000000000000000000111111111111
32	98524908   	127	400.0	0000000010000000000000000000000000000100000000000000000000000000	0000000000000000000000001000001010100000111111101011111111111111
# s 1553299211
# r 58
# s 1553299212
# r 4
# s 1553299213
# r 1
0	71754114   	65	400.0	0000010000000000000000000000000000000000000000000000000000000000	0000000000000010000000000000000000000000000000000000000000000000
# s 1553299214
# r 0
# s 1553299215
# r 4
0	24241473   	27	400.0	0000000000000000000000000010000000000000000000000000000000000000	0000000000000000000010000000000000000000000000000000100000000000
1	38312962   	214	400.0	0000000000000000000100000000000000000100000000000000000000000000	0000000000100000000000000000000000000000000000000000000000000000
# s 1553299216
# r 1
0	18768131   	22	400.0	0000000000000000000000010000000000000000000000000000000000000000	0000000000000000000000000000000000000000000000000000010000000000
# s 1553299217
# r 4
# s 1553299218
# r 1
# s 1553299219
# r 2
# s 1553299220
# r 4
0	50508482   	62	400.0	0000000000000000000000000000000000000000100000000000000000000000	0000000000000000000000000000000000000000000100000000000000000000
1	54769173   	66	400.0	0000000000000000000000000000000000000000000010000000000000000000	0000000000000000000000000100000000000000000000000000000000000000
# s 1553299221
# r 3
0	62687087   	22	400.0	0000000000000010000000000000000000000000000000000000000000010000	1000000000000000000000000000000000000000000000000000000000000000
1	71088175   	112	400.0	0000000000000000000000000000000000000010000000000000000000000000	0000000000000100000000000000000000000000000000000000000000000000
2	87028430   	100	400.0	0000001000000000000000000000000000000000000000000000000000000000	0000000000000000001000000000000000000000000000000000000000000000
# s 1553299222
# r 1
# s 1553299223
# r 4
0	25765522   	28	400.0	0000000000000000000000000000000000000000000000000000100000000000	0000000000000000000000000000000000000001000000000000000000000000
1	49282078   	48	400.0	0000000000000000000000000000000000000000000010000000000000000000	0000000000000000000000000000000000000000000000000000001000000000
2	74180361   	68	400.0	0000000000000000000000000000000000000000000100000000000000000000	0010000000000000000000000000000000000000000000000000000000000000
# s 1553299224
# r 1
0	11794934   	11	400.0	0000000010000000000000000000000000000000000000000000000000000000	1000000000000000000000000000000000000000000000000000000000000000
# s 1553299225
# r 2
0	2870891   	1	400.0	0000010000000000000000000000000000000000000000000000000100000000	0000000000000000000000000000000000000000000000000000000000010000
1	93093225   	106	400.0	0000000000000000000111000000000001100000000000000000000000000000	0000000000000000000000000100000000000000000000000000000000000000
# s 1553299226
# r 2
0	8209831   	14	400.0	0000000000000000000000000000000100000000000000000000000000000000	0000000000001000000000000000000000000000000000000000000000000000
# s 1553299227
# r 2
0	12377018   	13	400.0	0000000000000000000000000000000000000000000000000100000000000000	0000000000000000000000000100000000000000000000000000000000000000
# s 1553299228
# r 1
# s 1553299229
# r 2
# s 1553299230
# r 2
0	68543215   	81	400.0	0000000000000000000000000010000000000000000000000000000000000000	0000000000000000000000000000000000000000000000010000000000000000
1	90883250   	107	400.0	0000000000000000000000000000000010000000000000000000000000000000	0000000100000000000000000000000000000000000000000000000100000000
# s 1553299231
# r 6
0	50219997   	62	400.0	0000000000000000000000010000000000000000000000000000000000000000	0000000000000000000000000000000000000000000010000000000000000000
1	54667089   	67	400.0	0000000000000000010000000000000000000000000000000000000000000000	0000000000000000000000000000000100000000000000000000000000000000
# s 1553299232
# r 2
0	84108922   	96	400.0	0110000000000000000000000000000000100000000000000000000000000000	0000000000000000000000000000001000000000000000000000000000000000
# s 1553299233
# r 3
0	15606292   	16	400.0	0110000000000000000000000000000000100000000000000000000000000000	0000000000000000000000000000000000000000000000000000010000000000
1	29797818   	30	400.0	0000000000001000000000000000000000000000000010000000000000000000	0000000000000000001000000000000000000000000000000000000000000000
2	98735938   	88	400.0	0000000000000000000000000000000000000000000000000000000000001000	0000000000000000000000000000000000000001000000000000000000000000
# s 1553299234
# r 1
0	36284379   	33	400.0	0000000000000000100000000000000000000000000000000000000000000000	0000000000000000001000000000000000000000000000000000000000000000
# s 1553299235
# r 1
0	87366365   	106	400.0	0100000000000000000000000000000000000000000000000000000000000000	0000000000000000110000000000000000000000000000000000000000000010
# s 1553299236
# r 2
# s 1553299237
# r 0
# s 1553299238
# r 2
# s 1553299239
# r 5
# s 1553299240
# r 3
# s 1553299241
# r 2
# s 1553299242
# r 4
0	5578804   	8	400.0	0000000000000000100000000000000000000000000000000000000000000000	0000000000000000000010000000000000100000000000000000000000000000
1	68756628   	74	400.0	0000000000000000000000000000000000000000000001000000000000000000	0000000000000000010000000000001000000000000000010000000000000000
# s 1553299243
# r 3
# s 1553299244
# r 2
# s 1553299245
# r 2
# s 1553299246
# r 1
# s 1553299247
# r 3
0	41308563   	45	400.0	0000001000000000000000000000000000000000000000000000000000000100	0000000000000000000000000000000000000000000000000000001000000000
1	62505686   	68	400.0	0000000000000000000000000000000000000000000000000000000000000010	0000000000000000000000000000000100000001000000000000000000000000
# s 1553299248
# r 2
0	20025015   	23	400.0	0000000010000000000000000000000000000000000000000000000001000000	0000000000000000000000000000000000000000000000000100000000000000
# s 1553299249
# r 2
# s 1553299250
# r 2
# s 1553299251
# r 5
# s 1553299252
# r 1
0	15245016   	21	400.0	0000000000000000000000000000000000000000000000000000000100000000	0000000000000000000010000000000000000000000000000000000000000000
# s 1553299253
# r 4
0	93548142   	80	400.0	0000000000000000000000000000000000000000000000000000000000000100	0001000000000000000000000000000000000000000000000000000000000000
# s 1553299254
# r 1
# s 1553299255
# r 2
# s 1553299256
# r 3
# s 1553299257
# r 1
0	31063492   	9	1375.0	0000000000000000000000000000000000000000001100000000000000000000	0000000000000000000000000000000001000000000000000000000000000000
# s 1553299258
# r 4
# s 1553299259
# r 1
# s 1553299260
# r 2
# s 1553299261
# r 2
0	8962994   	9	400.0	0000000000000000000010000000000000000000000000000000000000000000	0000000000000000000000000000000000000010000000000000000000000000
# s 1553299262
# r 2
# s 1553299263
# r 1
0	45714754   	48	400.0	0010000000000000000000000000000000000100000000000000000000000000	0000000000000000001000000000000000000000000000000000000000000000
# s 1553299264
# r 0
# s 1553299265
# r 4
# s 1553299266
# r 4
0	46603268   	55	400.0	0000001000000000000000000000000000000000000100000000000000000000	0000001100000010000000000000000000000000000000001000000000000000
1	93160195   	109	400.0	0000000000000000000000000000000000000000000000000000000000010000	0000001100000010000000000000000000000000000000001000000000000000
# s 1553299267
# r 4
0	57101819   	70	400.0	0000000000000001000000000000000000000000000000000000000000000000	0000000000000000100000000000000000000000000000000000000000000010
1	86852162   	104	400.0	0000000000000000000000000000000000000000000000000000000000000001	0000000001000000000000000000000000000000000000000000000000000000
# s 1553299268
# r 8
# s 1553299269
# r 60
0	4964200   	15	400.0	0000000000000000000000011000000000000011000000000000000000000000	0000000000000000000000000000000000000000000000000000000000000000
1	11899115   	6	400.0	0000000000000000000000100000000000000000000000000000000000000100	0000000000000000000001001110011100000000000100000111111111111111
2	14748013   	8	400.0	0000000001100000000000000000000011000000000000000000000000000000	0000000000000000000100000000001000000000000000000000101111111111
3	17774552   	10	400.0	0000000000000001000000000000000000000000000000000000001000000000	0000000000000000000000000000001011100000000000011011111111111111
4	20517194   	11	400.0	0000000000000000000000000000000000000000000000000001000000000000	0000000000000000001001000000000000000000011110111110111111111111
5	24274868   	15	400.0	0000010000000000000000000000000000000000000000000000000010000000	0000000000000000000000000000000000000000000000000011111011111111
6	25893359   	16	400.0	0000000000000000000000000000000000000000000000000000000000100000	0000000000000011111010001000001000000000000000001101111111111111
7	27378332   	18	400.0	1111000000000000000000000000000000000000000000000000010000000000	1110000000010001111011011000001101000000000000000010101111111111
8	27378332   	18	400.0	1111000000000000000000000000000000000000000000000000010000000000	1110000000010001111011011000001101000000000000000010101111111111
